PUPIL_NUMBER	SCHOOL	NOTE_DATE	REPLACE(REPLACE((SELECTEDP_CONV.NOTE_LONG_TO_VARCH(N.PUPIL_NUMBER,COALESCE(N.MOD_DATE,N.ENTRY_DATE))FROMDUAL),CHR(10)),CHR(13))
110708	290	10/22/2003	1)violation of rules2)disobeying the bus driver/one of the rules is when interior lights go on and the driver says "high five", it means silence in the bus
110708	290	10/27/2004	left early
110708	290	12/10/2004	left early
110708	290	1/7/2005	left early
110708	290	11/5/2004	left early
110708	290	3/17/2005	rcvd note / in regional swim competition
110708	290	3/18/2005	recvd note @ regional swim competition
110708	290	2/25/2005	left early
110708	290	2/7/2005	l/m
110708	290	2/8/2005	n/a
110708	290	5/6/2005	left early
110708	290	5/13/2005	left early
110708	290	4/11/2007	called home.  left msg
110708	290	3/22/2007	called home. left msg. note upon return
111256	290	9/24/2003	left/1:40
111256	290	2/25/2004	
111256	290	2/25/2004	
111256	290	6/1/2004	l/mmissed bus
111256	290	6/4/2004	late/dental appt
111256	290	5/6/2004	l/m
111256	290	5/17/2004	left early
111256	290	4/20/2004	
111256	290	9/15/2004	left 2:20
111256	290	9/23/2004	left @ 1:30 4/Dr.appt
111256	290	4/20/2004	
111256	290	10/6/2004	left early
111256	290	1/28/2005	Tarynne sighned out at 11:35 am and checked back in at 12:23 pm.
111256	290	11/23/2004	left early
111256	290	11/24/2004	out of town
111256	290	10/29/2004	late @ 8:55
111256	290	4/21/2005	Tarynne appt.
111256	290	3/30/2005	left early
111256	290	6/11/2007	called home.  left msg
111257	10156	1/12/2004	dad c/sick
111257	10156	10/27/2003	sick
111257	10156	10/13/2003	mom c/sick
111257	10156	11/13/2003	n/a
111257	10156	9/8/2003	left/9:14
111257	10156	2/2/2004	home @ 1:00
111257	10156	4/1/2004	left early
111257	10156	4/5/2004	Went to California and the car broke down.  A women called this in.
111257	10156	4/23/2004	still sick
111257	10156	9/22/2004	Gone 2/Mexico - Drop 10/7
111257	10156	10/6/2004	last day 2/ex.drop 10/7
111257	10156	5/5/2004	late
111257	10156	9/23/2004	Mexico
111257	10156	9/27/2004	Mexico
111257	10156	9/28/2004	Mexico
111257	10156	9/29/2004	Mexico
111257	10156	9/30/2004	Mexico
111257	10156	10/1/2004	Mexico
111257	10156	10/4/2004	Mexico
111257	10156	10/5/2004	Mexico
111257	10156	10/7/2004	10 day drop
111257	10156	4/22/2004	
111257	10156	4/22/2004	
111257	10156	11/30/2004	death in family/emotional trauma
111257	10156	11/24/2004	Uncle died-admin.notified
111257	10156	1/21/2005	
111257	10156	2/24/2005	no English
111257	10156	3/16/2005	sick/dad out on firercvd note
111257	10156	2/9/2005	13 absences
111257	10156	4/4/2005	Mom going 2/Dr. he/interupts
111257	10156	5/23/2005	l/m
111257	10156	3/13/2007	attempted to call home.  disconnected
111257	10156	6/1/2007	called home.  left message
111258	290	10/6/2003	In-school suspension
111258	290	2/24/2004	Dr.appt 11:30/left
111258	290	2/2/2004	home @ 11:30
111258	290	3/2/2004	brother called strep throat gone at least thru Wednesday
111258	290	3/3/2004	strep throat/
111258	290	4/2/2004	no english
111258	290	4/1/2004	left early
111258	290	3/1/2004	no English
111258	290	4/5/2004	In California.  Car broke down.  Should be home tomorrow
111258	290	10/6/2004	
111258	290	9/22/2004	Mexico 4/1mo. Drop 10/7
111258	290	5/5/2004	late
111258	290	9/23/2004	Mexico
111258	290	10/6/2004	
111258	290	9/28/2004	Mexico
111258	290	9/29/2004	Mexico
111258	290	9/30/2004	Mexico
111258	290	10/1/2004	Mexico
111258	290	10/4/2004	Mexico
111258	290	10/5/2004	Mexico
111258	290	11/30/2004	death in family/
111258	290	12/1/2004	busy #brother said Tylor had Dr.appt. today
111258	290	1/24/2005	
111258	290	11/24/2004	Uncle died accident-admin. notified
111258	290	1/24/2005	
111258	290	10/7/2004	10day drop
111258	290	2/10/2005	sick-Tylor thinks h/has strep throat
111258	290	4/28/2005	sick
111258	290	2/9/2005	15 absences
111258	290	6/1/2007	called home. left message
111258	290	6/4/2007	called home and work.  Dad is not at work.  Got man at home but said it was not the camacho residence.  Note that the basic number for Camacho residence is different depending on what screen one is looking at.
111259	290	12/3/2003	sick w/flu
111259	290	12/1/2003	sick/fever
111259	290	12/2/2003	still sick
111259	290	9/23/2004	My Kayla M. told me that she spoke with you at recess in regard to another student telling other students that he had seen her naked and had sex with her.  Kayla seemed pretty distraught and asked that I speak with you again about it.  The boy who is allegedly the instigator of all the comments is a boy named Dylan C. and supposedly he admitted to her that he did in fact say these things.  Another boy who I believe you already talked to was also involved, Gabe A.Wrote referral to D & G - warning - contacted their parents
111259	290	5/20/2004	left early
111259	290	11/22/2004	late / hiding in bathroom @ Bloosom Gulch-Mrs. Tedder had to go pick them up
111259	290	11/24/2004	n/arcvd note
111259	290	4/19/2005	Kayla is sick today.
111259	290	1/4/2005	late
111259	290	10/27/2004	late@ 8:18
111259	290	1/19/2005	late
111259	290	4/20/2005	still sick - has strep
111259	290	2/25/2005	late
111259	290	4/21/2005	ill
111259	290	4/22/2005	still ill
111261	290	10/3/2003	sick
111261	290	10/7/2003	l/m
111261	290	11/24/2003	late/8:22
111261	290	12/2/2003	late/8:26
111261	290	10/24/2003	left/ll:15
111261	290	10/8/2003	n/#
111261	290	12/19/2003	
111261	290	12/19/2003	
111261	290	11/14/2003	late
111261	290	12/18/2003	fever
111261	290	1/26/2004	latenote sent
111261	290	1/13/2004	late
111261	290	2/4/2004	late
111261	290	3/31/2004	left early
111261	290	3/1/2004	l/mm/c home sick
111261	290	4/6/2004	ill
111261	290	4/15/2004	mom c/home sickrcvd note
111261	290	4/8/2004	n/a
111261	290	9/30/2004	Dr.appt 2:20
111261	290	4/22/2004	late /apptrcvd note
111261	290	10/6/2004	mom c/b home sickrcvd note
111261	290	12/6/2004	mom c/Ariel sick
111261	290	1/28/2005	Ariel signed out at 1:26 pm and did not return.
111261	290	10/20/2004	late @ 8:19
111261	290	4/19/2005	phoned home - Ariel is sick
111261	290	3/8/2005	late
111172	10153	5/23/2008	left early
111172	10153	6/2/2008	l/m
111172	10153	6/5/2008	late/clothes not dry
111172	10153	3/17/2008	l/m
111172	10153	4/28/2008	l/m
111172	10153	5/19/2008	l/m
111172	10153	10/10/2007	l/m
111172	10153	1/8/2008	
111172	10153	10/25/2007	left early
111172	10153	1/2/2008	late
111172	10153	11/5/2007	l/m
111172	10153	1/7/2008	parent c/late icy roads
111172	10153	2/25/2008	overslept
111172	10153	2/29/2008	l/m
111172	10153	2/8/2008	n/a
111172	10153	12/4/2007	overslept
111172	10153	12/7/2007	l/m
111172	10153	3/10/2008	overslept
111172	10153	11/19/2007	late
111172	10153	3/3/2008	couldn't find clothes/
111172	10153	1/22/2008	overslept
111172	10153	2/21/2008	l/m
111172	10153	11/18/2008	n/a
111172	10153	1/6/2009	l/m
111172	10153	12/8/2008	sick
111172	10153	12/10/2008	dad overslept
111172	10153	12/11/2008	l/mCalled dad's cell-Justin home/having problem w/kids in class James/Jared and tech/deck...told parent w/would call boys in/problem in classs with these kids
111172	10153	1/13/2009	snt 1/14
111172	10153	9/24/2008	left early ill
111172	10153	9/25/2008	still ill
111172	10153	9/26/2008	#disc.
111172	10153	1/14/2009	l/m
111172	10153	11/4/2008	l/m
111172	10153	12/15/2008	n/a
111172	10153	3/3/2009	l/m
111172	10153	1/16/2009	out with sore throat
111172	10153	10/22/2008	n/a
111172	10153	11/3/2008	n/a
111172	10153	1/15/2009	n/a
111172	10153	3/18/2009	Left Message
111173	290	9/15/2006	out w/foot
111173	290	9/12/2006	l/m
111173	290	9/14/2006	may have broken angle, out rest of week
111173	290	10/30/2006	l/m
111173	290	10/10/2006	slept thru alarm
111173	290	10/26/2006	left early lice
111173	290	11/3/2006	per g'ma the boot they gave Audrianna isn't working her foot is turning out and her back is hurting.  g'ma said they are trying toget into Dr.
111173	290	10/11/2006	brother made her late
111173	290	10/9/2006	latehaving cast changed on Fridays/rcvd note 2/please excuse
111173	290	11/2/2006	left early lice
111173	290	11/29/2006	overslept
111173	290	10/27/2006	lice problem
111173	290	11/1/2006	left early dr.
111173	290	10/19/2006	late
111173	290	3/16/2007	late
111173	290	1/2/2007	n/a
111173	290	12/4/2006	overslept
111173	290	2/7/2007	n/a
111173	290	5/12/2008	have wrong #
111173	290	5/21/2008	overslept
111173	290	6/3/2008	missed bus
111173	290	3/17/2008	late/overslept
111173	290	3/21/2007	late
111173	290	4/12/2007	late
111173	290	2/22/2007	nurse's office
111173	290	3/15/2007	
111173	290	3/23/2007	late
111173	290	1/23/2007	late
111173	290	6/1/2007	late
111173	290	5/31/2007	sick
111173	290	4/25/2007	left early counseling appt
111173	290	9/17/2007	late
111173	290	9/14/2007	l/m
111173	290	5/9/2007	left early counseling apt
111173	290	5/10/2007	late
111173	290	6/4/2007	late
111173	290	4/17/2007	left early 4/dr.appt
111173	290	2/21/2007	1)excessive mischief2)rude/discourteous/annoying3)student spit on floor & spit onto a boys hoodie sweatshirt
111173	290	5/21/2007	late
111173	290	1/3/2008	late
111173	290	11/1/2007	
111173	290	2/19/2008	#disconnectedcalled cell # n/amissed bus
111173	290	2/11/2008	# not in service
111173	290	11/26/2007	n/a
111173	290	11/14/2007	unable to l/m
111173	290	2/12/2008	# not in service
111173	290	3/4/2008	#no longer in service
111173	290	1/4/2008	l/m
111173	290	10/31/2007	spoke w/g-pa req.c/b from mommom c/b said dropped off late/bridge
111173	290	1/24/2008	@breakfast/late
111174	192	4/19/2004	A note from Aunt Bonnie states that they were without water part of the morning.
111174	192	4/9/2004	
111176	197	5/9/2008	rcvd note ill
111176	197	5/13/2008	rcvd email from teacher out today/tomorrowrcvd note
111176	197	12/14/2007	no home #
111176	197	11/8/2007	left early/leaving town
111176	197	2/14/2008	left early
111176	197	11/20/2007	left early
111176	197	11/21/2007	no #/left early yesterday
111176	197	1/9/2009	called mom's cell - home ill/waiting for Dr.office to open and try to get apptrcvd note from parent
111176	197	11/24/2008	no home #rcvd note ill
111176	197	2/17/2009	l/mrcvd note
111177	192	4/30/2004	
111177	192	4/22/2004	
111178	197	11/3/2005	left early
111178	197	12/12/2005	left early
111178	197	1/23/2006	left early
111178	197	6/6/2006	parent c/ill
111178	197	4/27/2006	l/mmom cb Brianna had four teeth pulled/may be gone Friday as well
111178	197	4/7/2006	left early ill
111178	197	3/7/2006	l/m
111178	197	5/31/2006	left early
111178	197	3/1/2007	Dad came in to inform us they were moving to Atlanta Georgia.  Friday is her last day.  Drop her 3/5/7
111178	197	2/12/2007	late ex
111180	290	5/16/2008	sickrcvd note ill
111180	290	3/19/2008	dental appt/teeth pulled
111180	290	5/21/2008	l/mrcvd note dental appts
111180	290	1/16/2008	dr.appt
111180	290	11/4/2008	
111180	290	10/23/2008	sick/cough
111180	290	12/2/2008	7 abs
111180	290	11/25/2008	
111180	290	12/16/2008	cold/sore throatrcvd note
111180	290	2/19/2009	still sickrcvd note ill
111180	290	2/17/2009	n/amom cb-home w/cold
111180	290	11/14/2008	n/a
111180	290	11/25/2008	
111180	290	11/4/2008	
111180	290	11/19/2008	dr.appt am
111456	290	9/22/2004	late
111456	290	9/17/2004	late @ 8:15
111456	290	9/30/2004	8:44
111456	290	10/1/2004	left @11:55
111456	290	12/6/2004	mom c/out for family emergency-but w/b @ concert tonight
111456	290	11/2/2004	1)excessive mischief2)moving seat to seat (in aisles)
111456	290	1/6/2005	late
111456	290	11/22/2004	late
111456	290	10/27/2004	sickrcvd note ill
111456	290	1/31/2005	late
111456	290	12/17/2004	l/m
111456	290	12/9/2004	cracker problem in cafeteria
111456	290	1/4/2005	home sick
111456	290	3/31/2005	sick-sore throat/req.cb from parentrcvd note ill
111456	290	3/9/2005	l/m - late Ortho appt.
111456	290	2/17/2005	Dental appt/then w/b/ inmom c/b-Cody had 2 teeth pulled and has decided h/needs to stay home
111456	290	5/26/2005	late
111456	290	11/14/2005	called home/older sister answered-he's supposed to be @ school.  She was going to call her mom's!Sister cb/step dad took him to eye appt.
111456	290	11/3/2005	l/m
111456	290	5/31/2005	n/aCody cb said h/had tummy ache/I req.mom 2/cb
111456	290	10/17/2005	late / Dr.appt
111456	290	10/11/2005	left early
111456	290	9/22/2005	sick/req.call back from mommom c/said 3 out of 4 kids home ill
111456	290	10/18/2005	l/m
111456	290	1/10/2006	Cody in Anthony Swigart & Starla Brown's care from 1/10 thru 1/17
111456	290	9/26/2005	1)violation of rules2)repeatedly late for pu in morning.  Must b/@stop 5 min prior to scheduled pu
111456	290	1/23/2006	sick/req.cb from parents
111456	290	5/2/2006	sick
111456	290	4/24/2006	late / appt
111456	290	4/19/2006	dental appt
111456	290	5/10/2006	coughing
111456	290	5/3/2006	left early ill
111456	290	5/4/2006	still ill
111456	290	5/26/2006	planned triprcvd note
111456	290	5/11/2006	recovering from severe cough
111456	290	5/8/2006	bad cough/stomach hurts per studentrcvd note ill
111456	290	5/5/2006	parent c/ill
111456	290	5/9/2006	left early coughing
111456	290	3/6/2006	sick/req.cb from parent
111456	290	5/30/2006	on trip?
111456	290	3/7/2006	home sick
111456	290	4/10/2006	late/appt
111456	290	6/8/2006	l/m w/Tyler 4/parents 2/cb
111456	290	3/21/2007	called home. talked to dad. sick. note upon return
189409	290	9/9/2008	neighbor said she is home sick
189409	290	9/16/2008	no #rcvd note ill
189409	290	2/27/2009	no #rcvd note home ill
189409	290	2/25/2009	no #
189409	290	9/30/2008	bee attack last night/several stings - another student involved too E rica Hughlet
189435	197	2/19/2009	thinks bronchonitis-taking to dr.
189435	197	3/4/2009	n/a
189435	197	3/5/2009	n/a
111306	3227	12/8/2004	mom c/Becky ill
111306	3227	1/11/2005	left early
111306	3227	10/19/2005	ltr snt
111306	3227	9/22/2005	left early
111306	3227	2/2/2006	left early
111306	3227	6/14/2006	late
111306	3227	3/14/2007	called home. left msg
111306	3227	3/7/2007	sick. parent called. will be gone tomorrow also
111306	3227	3/8/2007	parent called. sick
111306	3227	3/5/2007	called home.  got parent.  sick
111307	290	9/28/2004	Mom c/Kara having dental surgery
111307	290	11/18/2004	throwing up all night
111307	290	11/15/2004	left early
111307	290	3/7/2005	left early
111307	290	5/3/2005	left early
111307	290	4/26/2005	Dental appt.
111307	290	3/15/2005	late
111307	290	4/11/2005	late
111307	290	10/11/2005	ortho appt
111307	290	5/23/2005	late/dr.
111307	290	5/10/2005	l/mdental appt/braces
111307	290	1/31/2006	ortho appt/late
111307	290	2/7/2006	left early
111307	290	2/13/2006	left early
111307	290	11/30/2005	late/ortho appt
111307	290	4/26/2006	late / ortho appt
111307	290	4/12/2006	left early
111307	290	5/5/2006	left early
111307	290	3/13/2006	ortho appt
111307	290	4/7/2006	left early
111307	290	6/14/2006	late
111308	3227	11/4/2004	late @ 8:20
111308	3227	11/30/2004	late
111308	3227	11/10/2004	late
111308	3227	2/24/2005	left early
111308	3227	2/25/2005	left early ill yesterday/still sick
111308	3227	2/28/2005	Called home she has the flu.
111308	3227	3/1/2005	l/m
111308	3227	2/8/2005	late
111308	3227	2/17/2005	late
111308	3227	10/20/2005	late
111308	3227	10/7/2005	missed bus
111308	3227	2/22/2006	In nurses office getting different pants
111308	3227	5/3/2006	left early not feeling well
111308	3227	5/4/2006	late/overslept
111309	290	12/6/2004	
111309	290	12/2/2004	gone on trip
111309	290	12/6/2004	
111309	290	12/7/2004	gone on trip
111309	290	12/8/2004	gone on trip
111309	290	3/31/2005	w/Mr.Polk
111309	290	9/21/2005	left early
111309	290	3/23/2007	called home. got dad. jacob is home today.  volunteered no explaination.  note upon return
111263	10153	9/23/2003	l/m
111263	10153	9/26/2003	no #
111263	10153	10/1/2003	no #
111263	10153	10/6/2003	no #
111263	10153	10/8/2003	no #
111263	10153	11/6/2003	no #
111263	10153	11/7/2003	no #
111263	10153	10/23/2003	no #
111263	10153	10/20/2003	late/9:06
111263	10153	1/23/2004	informed parents
111263	10153	10/13/2003	no #
111263	10153	11/25/2003	Gael and I reviewed, decided 2/send to Dusty Ring @ DO for next step in flow chart.  No current phone #
111263	10153	12/2/2003	no #
111263	10153	1/26/2004	
111263	10153	1/26/2004	
111263	10153	1/22/2004	no #
111263	10153	1/21/2004	no #
111263	10153	1/8/2004	office
111263	10153	1/20/2004	no #
111263	10153	2/11/2004	
111263	10153	2/3/2004	no #
111263	10153	3/5/2004	ltr snt 3/8
111263	10153	3/29/2004	no #
111263	10153	4/1/2004	no #
111263	10153	3/8/2004	no #
111263	10153	3/19/2004	no #
111263	10153	6/1/2004	no #
111263	10153	4/30/2004	l/m
111263	10153	10/12/2004	no #
111263	10153	9/23/2004	no #
111263	10153	10/13/2004	no #
111263	10153	4/26/2004	no #
111263	10153	5/10/2004	no #
111263	10153	10/25/2004	no #
111263	10153	5/4/2004	late
111263	10153	6/2/2004	no #
111263	10153	4/22/2004	no #
111263	10153	10/19/2004	no #
111263	10153	11/23/2004	no #mom said he has a viro infection
111263	10153	11/24/2004	no #
111263	10153	1/10/2005	no #
111263	10153	11/22/2004	1)violation of safety rules2)excessive mischief3)rude/annoying4)reaching over seat, pulling the hair of student in front of him-also put playdough in their hair.  standing up while bus in motion, asked him 2/stop, he continues.
111263	10153	1/13/2005	no #
111263	10153	1/11/2005	no #
111263	10153	11/1/2004	no#
111263	10153	11/17/2004	no #
111263	10153	11/8/2004	6 abs
111263	10153	5/3/2005	17abs
111263	10153	2/7/2005	n/#
111263	10153	3/18/2005	no #
111263	10153	5/9/2005	no #
111263	10153	3/28/2005	no #
111263	10153	5/16/2005	no #
111263	10153	5/18/2005	no #
111263	10153	6/4/2007	called home. left message.
111265	290	1/12/2004	
111265	290	1/12/2004	
111265	290	9/16/2003	left/1:15
111265	290	9/17/2003	left/10:50
111265	290	10/3/2003	1)throwing things on bus
111265	290	4/2/2004	1)RUDE, ANNOYING2)STEVEN TOLD DRIVER "i DID SAY-YOU GIVE BLOW JOBS."
111265	290	4/26/2004	left early
111265	290	4/22/2004	left early
111265	290	11/17/2004	home w/lice
111265	290	1/6/2005	
111265	290	1/7/2005	bad sprain w/b out 4/couple days
111265	290	12/9/2004	
111265	290	1/13/2005	dental appt-if feels ok w/bring him in around 11:00mom cb to say he's staying home
111265	290	12/7/2004	dad says illmom cb/ he w/also b gone Thursday am / 4 dental
111265	290	12/9/2004	
111265	290	1/6/2005	
111265	290	2/10/2005	throwing up
111266	290	10/6/2003	hunting 10/6 thru 10/10
111266	290	10/7/2003	hunting
111266	290	10/8/2003	hunting
111266	290	10/9/2003	
111266	290	10/9/2003	
111266	290	4/15/2004	went turkey hunting w/dad
111266	290	10/7/2004	Mike-hunting
111266	290	10/11/2004	hunting
